TeamId,TeamName,SubmissionDate,Score
1288033,"Patrick O'Malley","2018-01-25 15:39:41",0.5465
1204105,tishur,"2018-01-25 15:43:13",0.9835
1247601,Abstractuary,"2018-01-25 15:44:19",0.9786
1210390,Zzuo,"2018-01-25 15:51:29",0.9284
1296436,"Yanhang Wang","2018-01-25 15:52:20",0.9710
1216139,quoniammm,"2018-01-25 15:52:36",0.9772
1216139,quoniammm,"2018-01-25 15:53:06",0.9793
1218848,pvdhn,"2018-01-25 16:03:02",0.9845
1218080,Chtholly,"2018-01-25 16:03:21",0.9840
1297610,"Julio Barros","2018-01-25 16:04:19",0.9743
1295020,"Peter Wu","2018-01-25 16:07:30",0.9628
1233636,IC,"2018-01-25 16:10:24",0.5000
1262544,chakra,"2018-01-25 16:11:50",0.9743
1257579,aluminumbox,"2018-01-25 16:12:13",0.9749
1218080,Chtholly,"2018-01-25 16:15:48",0.9842
1295915,0xAC,"2018-01-25 16:24:32",0.4765
1257579,aluminumbox,"2018-01-25 16:26:20",0.9760
1262544,chakra,"2018-01-25 16:45:18",0.9744
1252467,Natasha,"2018-01-25 16:45:48",0.9857
1224574,JR,"2018-01-25 16:47:15",0.9668
1287436,"Andrew P.","2018-01-25 16:49:19",0.9786
1249648,crop-duster,"2018-01-25 16:55:31",0.9787
1279307,"Keith Qu","2018-01-25 17:01:34",0.9772
1295020,"Peter Wu","2018-01-25 17:06:43",0.9763
1297689,ecthelion,"2018-01-25 17:16:50",0.4765
1252091,"Marcos Santos","2018-01-25 17:27:54",0.5686
1205145,Isaac,"2018-01-25 17:31:45",0.9821
1250739,MASJ,"2018-01-25 17:33:54",0.9835
1271309,nime1466,"2018-01-25 17:40:42",0.4866
1209072,robrtplant,"2018-01-25 18:05:48",0.9737
1235702,Руслан,"2018-01-25 18:07:33",0.9770
1215230,pl4c3h0ld3r,"2018-01-25 18:09:54",0.9728
1298135,"Marcin Pękalski","2018-01-25 18:11:55",0.9772
1294804,dummy500,"2018-01-25 18:20:44",0.9665
1225192,BenMcMillan,"2018-01-25 18:28:02",0.9830
1246669,"Irvine G","2018-01-25 18:33:23",0.9799
1272426,"Ravi Teja Gutta","2018-01-25 18:37:06",0.9736
1204285,andrew.matte,"2018-01-25 20:54:00",0.9426
1297528,Siegfried,"2018-01-25 21:03:05",0.5198
1224976,Koko,"2018-01-25 21:07:07",0.9785
1297528,Siegfried,"2018-01-25 21:16:40",0.5320
1284701,"Reza Bonyadi","2018-01-25 21:17:53",0.9805
1281629,Thundo,"2018-01-25 21:21:12",0.9566
1204550,"Kjetil Åmdal-Sævik","2018-01-25 21:22:56",0.9845
1284701,"Reza Bonyadi","2018-01-25 21:24:23",0.9807
1269096,"Toxic Random Submission","2018-01-25 21:25:28",0.9838
1284701,"Reza Bonyadi","2018-01-25 21:27:10",0.9807
1207138,mobius,"2018-01-25 21:38:45",0.9771
1281629,Thundo,"2018-01-25 21:49:16",0.9638
1274882,markmaxf,"2018-01-25 21:51:53",0.7650
1295157,GroNNings,"2018-01-25 21:54:38",0.9831
1281629,Thundo,"2018-01-25 21:59:23",0.9663
1294804,dummy500,"2018-01-25 22:33:23",0.9712
1259627,centsoft,"2018-01-25 22:33:28",0.9452
1245248,Miraz71,"2018-01-25 22:37:36",0.9436
1236857,Alexander,"2018-01-25 22:38:15",0.9867
1210593,"oops 2","2018-01-25 22:47:56",0.9808
1206036,walkwall,"2018-01-25 22:49:43",0.9783
1294804,dummy500,"2018-01-25 22:55:08",0.9772
1211885,"Jiazhi Guo","2018-01-25 22:59:50",0.9673
1265072,Nabin,"2018-01-25 23:02:07",0.9630
1279263,kexinhuang,"2018-01-25 23:20:08",0.9814
1298122,"Beatriz M Borges R","2018-01-25 23:27:54",0.9772
1211885,"Jiazhi Guo","2018-01-25 23:29:29",0.9788
1284599,HagopBoghazdeklian,"2018-01-25 23:30:17",0.9627
1284599,HagopBoghazdeklian,"2018-01-25 23:32:43",0.9681
1284599,HagopBoghazdeklian,"2018-01-25 23:35:20",0.9742
1211885,"Jiazhi Guo","2018-01-25 23:36:32",0.9805
1265072,Nabin,"2018-01-25 23:42:09",0.9736
1221552,Avishek,"2018-01-25 23:48:14",0.9806
1294977,Poddiachyi,"2018-01-25 23:48:24",0.5261
1232870,BadMiner,"2018-01-25 23:49:14",0.9361
1294804,dummy500,"2018-01-25 23:52:20",0.9774
1224574,JR,"2018-01-25 23:57:02",0.9686
1265330,"Sheng Guo","2018-01-25 23:58:10",0.9786
1207386,Beren,"2018-01-26 00:03:24",0.9744
1224574,JR,"2018-01-26 00:09:06",0.9689
1294977,Poddiachyi,"2018-01-26 00:13:23",0.5304
1207183,Imagouille,"2018-01-26 00:14:05",0.9158
1207183,Imagouille,"2018-01-26 00:17:15",0.9549
1207183,Imagouille,"2018-01-26 00:19:34",0.9688
1295020,"Peter Wu","2018-01-26 00:21:09",0.9775
1284782,Oreki412,"2018-01-26 00:21:54",0.9805
1207183,Imagouille,"2018-01-26 00:21:55",0.9711
1207183,Imagouille,"2018-01-26 00:23:05",0.9719
1284782,Oreki412,"2018-01-26 00:27:08",0.9815
1207386,Beren,"2018-01-26 00:27:53",0.9772
1294977,Poddiachyi,"2018-01-26 00:28:30",0.5616
1284782,Oreki412,"2018-01-26 00:30:28",0.9816
1227920,Tom57,"2018-01-26 00:30:32",0.9736
1288615,Eru,"2018-01-26 00:33:09",0.9816
1228633,"hyeodls lok","2018-01-26 00:42:18",0.9752
1206405,RyanHuang,"2018-01-26 00:44:26",0.4909
1204342,AnilPandey,"2018-01-26 00:55:55",0.9854
1237025,"Steve Crumley","2018-01-26 00:57:32",0.9767
1297737,lulu,"2018-01-26 00:57:56",0.9223
1265368,qiqi,"2018-01-26 01:00:50",0.7163
1289097,jdkato,"2018-01-26 01:03:44",0.9210
1204342,AnilPandey,"2018-01-26 01:08:21",0.9854
1205592,TEXTER,"2018-01-26 01:12:57",0.9855
1208457,"toxic fastai","2018-01-26 01:23:58",0.4785
1224574,JR,"2018-01-26 01:32:03",0.9779
1278904,"UCL COMPGI09","2018-01-26 01:34:59",0.9785
1210009,hahaTalk,"2018-01-26 02:00:57",0.9658
1229667,aokikenichi,"2018-01-26 02:06:36",0.3470
1234881,RLag,"2018-01-26 02:10:41",0.9770
1241289,Pengyu_He,"2018-01-26 02:23:32",0.9770
1231068,radnado,"2018-01-26 02:30:45",0.9772
1288091,"Amir Malekpour","2018-01-26 02:42:44",0.9312
1223245,vuong.nm,"2018-01-26 02:43:50",0.9844
1239055,delphey,"2018-01-26 02:55:17",0.9040
1208457,"toxic fastai","2018-01-26 02:56:19",0.4821
1235249,"Abdullah Karimi","2018-01-26 02:56:21",0.9787
1267752,JinYoung,"2018-01-26 03:00:06",0.8198
1217622,whoisGauss,"2018-01-26 03:03:55",0.9787
1228633,"hyeodls lok","2018-01-26 03:05:42",0.9755
1235249,"Abdullah Karimi","2018-01-26 03:06:31",0.9788
1287488,Birchwood,"2018-01-26 03:13:16",0.4611
1287488,Birchwood,"2018-01-26 03:17:42",0.5000
1231068,radnado,"2018-01-26 03:31:50",0.9776
1253389,"Minh Dinh Cong","2018-01-26 03:32:52",0.9836
1231068,radnado,"2018-01-26 03:35:43",0.9812
1205847,"Daniel Sobrado","2018-01-26 03:46:35",0.9788
1209829,xucheng,"2018-01-26 03:55:14",0.9706
1299237,"Jayden Tan","2018-01-26 04:08:48",0.5000
1264240,Blackbird,"2018-01-26 04:40:58",0.9670
1204210,"Alexander Kireev","2018-01-26 04:41:42",0.9847
1207069,JohnFarrell,"2018-01-26 04:46:36",0.9669
1206149,birolkuyumcu,"2018-01-26 04:56:03",0.9795
1280192,"Andriy G","2018-01-26 05:04:35",0.9694
1209829,xucheng,"2018-01-26 05:05:15",0.9770
1287488,Birchwood,"2018-01-26 05:07:07",0.9719
1204210,"Alexander Kireev","2018-01-26 05:14:58",0.9847
1277452,"jeeyung kim","2018-01-26 05:16:23",0.9697
1297689,ecthelion,"2018-01-26 05:18:01",0.8668
1296207,"David Zhang","2018-01-26 05:30:32",0.9740
1296176,AnirudhBhardwaj,"2018-01-26 05:30:35",0.9792
1207090,iix,"2018-01-26 05:37:03",0.9632
1260669,action,"2018-01-26 05:41:01",0.9801
1210257,smallsky,"2018-01-26 05:41:27",0.9766
1299446,PedroS,"2018-01-26 05:54:30",0.9772
1254165,SevenSteven,"2018-01-26 05:59:39",0.9796
1287488,Birchwood,"2018-01-26 06:02:50",0.9719
1210009,hahaTalk,"2018-01-26 06:05:42",0.9661
1221387,"Suyash Mishra","2018-01-26 06:07:36",0.9805
1204500,NoSegfault,"2018-01-26 06:11:18",0.9609
1208457,"toxic fastai","2018-01-26 06:13:33",0.5000
1276881,"Edward Chen","2018-01-26 06:13:42",0.9836
1280334,rjuer,"2018-01-26 06:16:42",0.9720
1245731,"Huu Hose","2018-01-26 06:22:21",0.9689
1298923,"kumar bhargav","2018-01-26 06:23:40",0.9666
1245670,caoxu_ml,"2018-01-26 06:26:50",0.9780
1228633,"hyeodls lok","2018-01-26 06:30:22",0.9759
1264107,"Arun Kr. Khattri","2018-01-26 06:31:02",0.9751
1207069,JohnFarrell,"2018-01-26 06:33:16",0.9737
1207069,JohnFarrell,"2018-01-26 06:33:52",0.9770
1299446,PedroS,"2018-01-26 06:34:43",0.9781
1294621,mleljak,"2018-01-26 06:37:10",0.9732
1245731,"Huu Hose","2018-01-26 06:52:26",0.9723
1250394,"The baseline","2018-01-26 06:54:51",0.9857
1298130,"Gleb Sterkin","2018-01-26 06:57:23",0.9546
1292253,QingGe0701,"2018-01-26 06:59:29",0.5000
1245731,"Huu Hose","2018-01-26 07:04:15",0.9760
1288327,Excuses,"2018-01-26 07:09:06",0.9736
1206709,"Gangeshwar Krishnamurthy","2018-01-26 07:16:50",0.9805
1206272,MLnick,"2018-01-26 07:18:40",0.9807
1240075,"rajat arora","2018-01-26 07:26:24",0.9811
1259614,"seokjun bu","2018-01-26 07:32:41",0.9764
1217736,sssjunjun,"2018-01-26 07:34:56",0.9705
1299183,Kadokawa,"2018-01-26 08:01:03",0.9788
1299713,AlexAntonov,"2018-01-26 08:02:20",0.5000
1228633,"hyeodls lok","2018-01-26 08:05:27",0.9776
1294424,ozlemy,"2018-01-26 08:10:32",0.9621
1299558,MSJose,"2018-01-26 08:11:54",0.9772
1221387,"Suyash Mishra","2018-01-26 08:14:16",0.9807
1299713,AlexAntonov,"2018-01-26 08:14:23",0.9736
1294424,ozlemy,"2018-01-26 08:16:28",0.9695
1236467,Igor.Mishchenko,"2018-01-26 08:24:21",0.9845
1236467,Igor.Mishchenko,"2018-01-26 08:27:21",0.9858
1205460,jslim,"2018-01-26 08:31:24",0.9596
1209598,PPgo,"2018-01-26 08:31:29",0.9849
1243716,"Eike Dehling","2018-01-26 08:41:09",0.9792
1294424,ozlemy,"2018-01-26 08:42:13",0.9715
1209829,xucheng,"2018-01-26 08:43:10",0.9784
1206335,"Rhodium Beng","2018-01-26 08:44:42",0.9724
1279762,sreenath1986,"2018-01-26 08:45:55",0.7692
1299535,xiaosiqi,"2018-01-26 08:47:46",0.8712
1297727,tamme5,"2018-01-26 08:49:13",0.9660
1253360,data_iit,"2018-01-26 08:50:59",0.9791
1299836,stringyao,"2018-01-26 08:52:15",0.9786
1206633,OlivierJeunen,"2018-01-26 09:10:32",0.9861
1278062,datasec,"2018-01-26 09:14:47",0.9843
1212393,rjcampa,"2018-01-26 09:18:35",0.9717
1242628,"Riccardo Tiebax","2018-01-26 09:37:55",0.5000
1209268,"Nguyen Tang Tri Duc","2018-01-26 09:45:10",0.9771
1210332,"Liu Jilong(刘继龙)","2018-01-26 09:50:03",0.9828
1206739,"Yash Sharma","2018-01-26 10:03:15",0.9599
1206633,OlivierJeunen,"2018-01-26 10:13:26",0.9862
1292253,QingGe0701,"2018-01-26 10:22:03",0.9663
1206739,"Yash Sharma","2018-01-26 10:31:16",0.9619
1230589,MohitJain,"2018-01-26 10:53:13",0.9771
1273845,"Vikas Bhandary","2018-01-26 10:58:47",0.9780
1299237,"Jayden Tan","2018-01-26 11:01:21",0.8977
1217512,dust,"2018-01-26 11:18:16",0.9736
1204771,lizzzi1,"2018-01-26 11:33:58",0.9802
1292253,QingGe0701,"2018-01-26 11:34:07",0.9712
1208659,"Cellular Automata","2018-01-26 11:35:52",0.9822
1232449,"Sergiy Kazanin","2018-01-26 11:37:15",0.9746
1269880,"Andrii Gogniat","2018-01-26 11:43:12",0.9666
1255938,"Piotr Ilczuk","2018-01-26 11:54:16",0.5182
1255938,"Piotr Ilczuk","2018-01-26 11:55:22",0.6982
1299811,nkrnrnk,"2018-01-26 12:01:38",0.9772
1251592,"Daniel Weng","2018-01-26 12:09:12",0.9824
1274182,Rai220,"2018-01-26 12:19:00",0.9811
1274182,Rai220,"2018-01-26 12:20:17",0.9818
1243859,AnHell,"2018-01-26 12:27:13",0.9725
1278612,"Konstantin Krestnikov","2018-01-26 12:28:00",0.9812
1278612,"Konstantin Krestnikov","2018-01-26 12:29:11",0.9813
1278612,"Konstantin Krestnikov","2018-01-26 12:32:34",0.9813
1293983,"Andy Ashall","2018-01-26 12:39:55",0.9776
1300213,PavelTroshenkov,"2018-01-26 12:45:04",0.9299
1241289,Pengyu_He,"2018-01-26 12:51:21",0.9814
1258806,MJ,"2018-01-26 13:01:20",0.9558
1204105,tishur,"2018-01-26 13:05:41",0.9838
1243859,AnHell,"2018-01-26 13:07:55",0.9728
1281524,"Ahmed Besbes","2018-01-26 13:08:56",0.9048
1235670,"Christof Henkel","2018-01-26 13:46:49",0.9832
1207626,Krishnan,"2018-01-26 13:57:19",0.9808
1269880,"Andrii Gogniat","2018-01-26 14:02:37",0.9678
1239055,delphey,"2018-01-26 14:05:56",0.9061
1223301,akinyu,"2018-01-26 14:12:52",0.9850
1240220,youzhiqiang,"2018-01-26 14:18:42",0.9600
1300272,25%Applied,"2018-01-26 14:22:00",0.9726
1206835,"lucas weissert","2018-01-26 14:49:30",0.9786
1269855,"Pedro Lima","2018-01-26 14:53:04",0.9838
1269880,"Andrii Gogniat","2018-01-26 14:53:51",0.9680
1300489,LSkatana,"2018-01-26 14:56:34",0.7900
1261084,aquibjkhan,"2018-01-26 14:56:58",0.9739
1206835,"lucas weissert","2018-01-26 15:01:52",0.9797
1280192,"Andriy G","2018-01-26 15:08:20",0.9736
1300489,LSkatana,"2018-01-26 15:11:37",0.9572
1297658,"Juan V.","2018-01-26 15:29:35",0.8481
1245248,Miraz71,"2018-01-26 15:29:42",0.9737
1222162,"Museum Grafkom","2018-01-26 15:32:04",0.5223
1203836,lusterck,"2018-01-26 15:39:01",0.9863
1222162,"Museum Grafkom","2018-01-26 15:41:07",0.9433
1297737,lulu,"2018-01-26 15:45:40",0.9635
1297618,"Luck Yu","2018-01-26 15:45:51",0.9572
1297658,"Juan V.","2018-01-26 15:55:59",0.8681
1204413,"Mathurin Aché","2018-01-26 16:06:12",0.9839
1234296,xiuxwang,"2018-01-26 16:10:33",0.9786
1204025,"Justin Yang","2018-01-26 16:33:30",0.9845
1204025,"Justin Yang","2018-01-26 16:41:02",0.9847
1209915,"Ahmed ElNaggar","2018-01-26 16:59:34",0.9849
1273845,"Vikas Bhandary","2018-01-26 17:00:04",0.9816
1255751,"viva la vida","2018-01-26 17:01:00",0.9722
1209915,"Ahmed ElNaggar","2018-01-26 17:01:31",0.9850
1215230,pl4c3h0ld3r,"2018-01-26 17:02:26",0.9742
1206651,Silogram,"2018-01-26 17:07:41",0.9854
1255751,"viva la vida","2018-01-26 17:15:32",0.9731
1232800,"Jason Lim","2018-01-26 17:16:23",0.9674
1261717,"Shivam Panchal","2018-01-26 17:20:15",0.9736
1215125,"Ahmed Hani  Ibrahim","2018-01-26 17:21:07",0.9463
1255751,"viva la vida","2018-01-26 17:26:01",0.9740
1218957,DSEverything,"2018-01-26 17:51:37",0.9812
1259212,sushch,"2018-01-26 18:00:20",0.9732
1206758,narsil,"2018-01-26 18:02:05",0.9564
1221916,"Aditya Thakker","2018-01-26 18:10:02",0.9558
1255938,"Piotr Ilczuk","2018-01-26 18:10:57",0.7929
1300348,Ferz,"2018-01-26 18:16:52",0.9707
1212565,"Eric Vos","2018-01-26 18:17:17",0.9737
1297658,"Juan V.","2018-01-26 18:17:53",0.9736
1206329,"Wilder Rodrigues","2018-01-26 18:21:05",0.4955
1204013,"Yunfeng Zhu","2018-01-26 18:22:28",0.9786
1300348,Ferz,"2018-01-26 18:24:48",0.9765
1258187,"Nishant Kumar","2018-01-26 18:35:53",0.5001
1293399,OmkarMazumdar,"2018-01-26 18:47:37",0.5000
1274151,"Reza Javidi","2018-01-26 18:53:06",0.9749
1230994,"Marco Ramos","2018-01-26 18:55:40",0.9741
1271309,nime1466,"2018-01-26 19:02:25",0.9589
1262035,alijs,"2018-01-26 19:03:49",0.5000
1261643,"Wik Hung Pun","2018-01-26 19:05:38",0.9772
1262146,ryches,"2018-01-26 19:10:23",0.9857
1240849,StanfordAI,"2018-01-26 19:17:44",0.9826
1258187,"Nishant Kumar","2018-01-26 19:18:44",0.5227
1232870,BadMiner,"2018-01-26 19:22:35",0.9514
1299558,MSJose,"2018-01-26 19:27:33",0.9787
1297747,MrMagpie,"2018-01-26 19:29:47",0.9656
1240164,"Robert Irvine","2018-01-26 19:30:56",0.9841
1240164,"Robert Irvine","2018-01-26 19:38:41",0.9841
1204881,"Leandro dos Santos Coelho","2018-01-26 19:39:09",0.9810
1204881,"Leandro dos Santos Coelho","2018-01-26 19:48:21",0.9811
1237982,AlexeyShimko,"2018-01-26 19:48:28",0.8784
1214053,Dimbl4,"2018-01-26 19:50:30",0.9750
1228062,"Chris X","2018-01-26 19:53:27",0.9680
1204881,"Leandro dos Santos Coelho","2018-01-26 20:02:28",0.9812
1206329,"Wilder Rodrigues","2018-01-26 20:06:18",0.9664
1294804,dummy500,"2018-01-26 20:22:59",0.9808
1204881,"Leandro dos Santos Coelho","2018-01-26 20:27:11",0.9812
1259212,sushch,"2018-01-26 20:32:24",0.9756
1297528,Siegfried,"2018-01-26 20:39:53",0.9780
1270215,GilVolpe,"2018-01-26 20:54:11",0.9716
1284834,DeveshMaheshwari,"2018-01-26 21:00:45",0.9692
1228916,BrilliantStartUps,"2018-01-26 21:15:03",0.9786
1228062,"Chris X","2018-01-26 21:15:56",0.9684
1301464,Teja,"2018-01-26 21:19:54",0.5000
1297741,jmbull,"2018-01-26 21:31:39",0.7315
1226993,JUNE,"2018-01-26 21:41:23",0.9773
1298791,"Les Québécois","2018-01-26 21:55:17",0.9772
1258187,"Nishant Kumar","2018-01-26 22:03:32",0.5229
1284834,DeveshMaheshwari,"2018-01-26 22:05:01",0.9693
1297747,MrMagpie,"2018-01-26 22:05:12",0.9703
1298791,"Les Québécois","2018-01-26 22:40:06",0.9772
1287270,"Carleton's Cuties","2018-01-26 22:58:18",0.7560
1284834,DeveshMaheshwari,"2018-01-26 23:01:50",0.9758
1283771,"Daniel Runeda","2018-01-26 23:18:05",0.8884
1205210,"Paulo Santos","2018-01-26 23:33:40",0.9856
1208030,Mike,"2018-01-26 23:34:26",0.9742
1295634,"Edward Turner","2018-01-26 23:50:03",0.9731
1262743,"Weighted average or stacking","2018-01-26 23:51:46",0.8677
1283769,"Temporary Team Name","2018-01-26 23:58:30",0.9727
1282483,DerekHsieh,"2018-01-27 00:00:08",0.9789
1218550,"Max Schumacher","2018-01-27 00:03:07",0.9830
1210259,kaggler,"2018-01-27 00:03:38",0.9813
1295634,"Edward Turner","2018-01-27 00:15:12",0.9731
1282483,DerekHsieh,"2018-01-27 00:21:58",0.9793
1207843,Jiyinhe,"2018-01-27 00:24:57",0.9737
1208659,"Cellular Automata","2018-01-27 00:31:01",0.9826
1267752,JinYoung,"2018-01-27 00:33:45",0.8209
1295634,"Edward Turner","2018-01-27 00:38:21",0.9732
1301786,CoreyLevinson,"2018-01-27 00:48:19",0.5000
1254165,SevenSteven,"2018-01-27 00:55:38",0.9799
1295634,"Edward Turner","2018-01-27 00:59:00",0.9732
1301464,Teja,"2018-01-27 01:02:13",0.8019
1228633,"hyeodls lok","2018-01-27 01:04:53",0.9788
1254165,SevenSteven,"2018-01-27 01:06:00",0.9827
1295157,GroNNings,"2018-01-27 01:07:40",0.9847
1294356,"S.I.Lee ","2018-01-27 01:11:42",0.9671
1254165,SevenSteven,"2018-01-27 01:19:02",0.9828
1299836,stringyao,"2018-01-27 01:22:44",0.9828
1301786,CoreyLevinson,"2018-01-27 01:33:58",0.5627
1301474,FuckILoveBoobsThough,"2018-01-27 01:39:16",0.8308
1229667,aokikenichi,"2018-01-27 01:47:02",0.8837
1296207,"David Zhang","2018-01-27 01:50:01",0.9792
1301464,Teja,"2018-01-27 01:51:55",0.8077
1301786,CoreyLevinson,"2018-01-27 02:00:41",0.9760
1224574,JR,"2018-01-27 02:05:12",0.9786
1215914,"John Huasheng","2018-01-27 02:22:54",0.7729
1235249,"Abdullah Karimi","2018-01-27 02:37:09",0.9809
1280125,xiaoyuzhou,"2018-01-27 02:45:31",0.9772
1205388,extremin,"2018-01-27 03:05:53",0.9841
1235559,overboard,"2018-01-27 03:16:59",0.9846
1262743,"Weighted average or stacking","2018-01-27 03:19:17",0.8719
1267752,JinYoung,"2018-01-27 04:04:07",0.8230
1284782,Oreki412,"2018-01-27 04:19:08",0.9816
1294356,"S.I.Lee ","2018-01-27 04:19:27",0.9684
1229667,aokikenichi,"2018-01-27 04:24:59",0.9354
1288615,Eru,"2018-01-27 04:26:53",0.9816
1295825,maomao777,"2018-01-27 04:32:17",0.9815
1205160,toxic_craker,"2018-01-27 04:41:30",0.9859
1295740,xixi,"2018-01-27 04:42:44",0.9815
1205160,toxic_craker,"2018-01-27 04:43:37",0.9859
1262535,mamopublic,"2018-01-27 04:43:44",0.9803
1295774,yhyh,"2018-01-27 04:52:00",0.9815
1295774,yhyh,"2018-01-27 04:53:26",0.9816
1234881,RLag,"2018-01-27 05:05:51",0.9779
1299561,VikramJain,"2018-01-27 05:08:04",0.9748
1273845,"Vikas Bhandary","2018-01-27 05:08:13",0.9816
1204814,aj7210,"2018-01-27 05:30:45",0.9851
1271895,"Fuyan Lu","2018-01-27 05:34:33",0.9677
1204814,aj7210,"2018-01-27 05:49:56",0.9852
1279762,sreenath1986,"2018-01-27 06:00:40",0.9081
1285746,SubikashPal,"2018-01-27 06:11:59",0.9781
1297658,"Juan V.","2018-01-27 06:14:32",0.9800
1205847,"Daniel Sobrado","2018-01-27 06:27:05",0.9837
1231460,PhilippeChuzel,"2018-01-27 06:36:29",0.9739
1221433,"Yasser Gonzalez","2018-01-27 06:58:25",0.9703
1280192,"Andriy G","2018-01-27 07:05:04",0.9743
1206149,birolkuyumcu,"2018-01-27 07:42:16",0.9807
1301966,"Bharat Prabhakar","2018-01-27 07:44:36",0.2578
1208762,alexandre,"2018-01-27 07:52:53",0.9867
1246951,suzana,"2018-01-27 07:53:48",0.6556
1302324,"Pascal Hulot","2018-01-27 08:01:11",0.9299
1302495,LAONBAI,"2018-01-27 08:36:29",0.9772
1297515,solisolid,"2018-01-27 08:41:47",0.9726
1210332,"Liu Jilong(刘继龙)","2018-01-27 08:42:24",0.9833
1243859,AnHell,"2018-01-27 09:03:14",0.9753
1239295,"Project 23","2018-01-27 09:12:48",0.9772
1297454,yosadchyi,"2018-01-27 09:14:21",0.8654
1206973,eraviv,"2018-01-27 09:44:10",0.9762
1302556,foxeydonkey,"2018-01-27 09:50:56",0.9762
1294560,julcik,"2018-01-27 10:05:48",0.9692
1280192,"Andriy G","2018-01-27 10:10:27",0.9744
1266390,rogerlrh,"2018-01-27 10:20:52",0.9756
1263660,SauravKaushik8,"2018-01-27 10:32:00",0.9786
1239295,"Project 23","2018-01-27 10:37:44",0.9786
1209320,wlpdlut,"2018-01-27 10:40:09",0.9642
1205388,extremin,"2018-01-27 10:49:15",0.9849
1288922,eltharion5,"2018-01-27 11:03:37",0.9819
1263660,SauravKaushik8,"2018-01-27 11:06:54",0.9806
1207843,Jiyinhe,"2018-01-27 11:11:22",0.9737
1210874,"Bastien Teissier","2018-01-27 11:20:37",0.9785
1244377,Dapeng,"2018-01-27 11:30:49",0.9841
1266390,rogerlrh,"2018-01-27 11:31:30",0.9776
1234250,"Akhil Jain","2018-01-27 11:31:45",0.9757
1240192,SebastianHuber,"2018-01-27 11:35:22",0.9668
1234250,"Akhil Jain","2018-01-27 11:49:11",0.9770
1258478,maxray2,"2018-01-27 12:01:45",0.9757
1280192,"Andriy G","2018-01-27 12:21:47",0.9761
1246669,"Irvine G","2018-01-27 13:08:59",0.9815
1302783,svenski,"2018-01-27 13:11:19",0.9772
1253739,"Hung Nguyen Quoc","2018-01-27 13:13:38",0.9772
1209320,wlpdlut,"2018-01-27 13:15:38",0.9691
1281990,Matti,"2018-01-27 13:22:58",0.5000
1253739,"Hung Nguyen Quoc","2018-01-27 13:30:49",0.9772
1299713,AlexAntonov,"2018-01-27 13:35:32",0.9786
1285564,Typistzhao,"2018-01-27 13:48:14",0.9775
1277600,xumm16,"2018-01-27 13:49:43",0.9688
1221916,"Aditya Thakker","2018-01-27 13:54:04",0.9734
1234016,soboleiv,"2018-01-27 14:00:01",0.6143
1297741,jmbull,"2018-01-27 14:02:15",0.9290
1253739,"Hung Nguyen Quoc","2018-01-27 14:04:56",0.9781
1297741,jmbull,"2018-01-27 14:06:30",0.9443
1299713,AlexAntonov,"2018-01-27 14:06:48",0.9809
1253739,"Hung Nguyen Quoc","2018-01-27 14:12:29",0.9788
1280192,"Andriy G","2018-01-27 14:13:56",0.9767
1285564,Typistzhao,"2018-01-27 14:14:37",0.9796
1281990,Matti,"2018-01-27 14:33:54",0.8720
1281990,Matti,"2018-01-27 14:36:35",0.8987
1235670,"Christof Henkel","2018-01-27 14:37:15",0.9833
1210022,"Riad Souissi","2018-01-27 14:38:10",0.9828
1240192,SebastianHuber,"2018-01-27 14:45:01",0.9714
1210022,"Riad Souissi","2018-01-27 14:50:05",0.9836
1258505,IEtoI,"2018-01-27 14:50:20",0.9744
1207446,Matt,"2018-01-27 14:54:08",0.9770
1210022,"Riad Souissi","2018-01-27 15:10:06",0.9839
1236124,Sigmaquadro,"2018-01-27 15:27:34",0.6833
1228062,"Chris X","2018-01-27 15:30:47",0.9692
1205125,Toxic_XX,"2018-01-27 15:55:16",0.9616
1262743,"Weighted average or stacking","2018-01-27 16:05:50",0.8935
1223551,初学者,"2018-01-27 16:12:17",0.9719
1204139,"Bojan Tunguz","2018-01-27 16:14:57",0.9858
1204359,JammyB,"2018-01-27 16:19:54",0.9771
1207446,Matt,"2018-01-27 16:23:22",0.9800
1206758,narsil,"2018-01-27 16:25:45",0.9607
1205125,Toxic_XX,"2018-01-27 16:28:02",0.9709
1232396,"Valeriy Avanesov","2018-01-27 16:34:01",0.9807
1205908,"Sean Osier","2018-01-27 16:39:08",0.7200
1212773,JoaeeChew,"2018-01-27 16:42:43",0.9793
1206758,narsil,"2018-01-27 16:45:27",0.9607
1226318,"İsmail Yusuf TALAŞ","2018-01-27 16:47:08",0.7940
1285746,SubikashPal,"2018-01-27 16:47:50",0.9793
1299558,MSJose,"2018-01-27 16:48:23",0.9789
1232396,"Valeriy Avanesov","2018-01-27 17:02:27",0.9811
1210896,Sasikanth,"2018-01-27 17:27:02",0.9299
1213091,Afranz,"2018-01-27 17:32:26",0.7197
1294658,incorpes,"2018-01-27 17:34:30",0.9266
1262743,"Weighted average or stacking","2018-01-27 17:35:25",0.9785
1288938,Thijs,"2018-01-27 17:38:54",0.9790
1213091,Afranz,"2018-01-27 17:41:11",0.9488
1278044,JDDL,"2018-01-27 17:41:28",0.9748
1278044,JDDL,"2018-01-27 17:48:50",0.9753
1302324,"Pascal Hulot","2018-01-27 18:06:05",0.9604
